demand_GB,prices_GB,demand_DE,prices_DE,demand_NO,prices_NO_south,wind_300,wind1200,windGB,windDE,windNO,solarDE,wind0.3,wind1.2,const
38268,37.88168927,63384,53.96,12177,26.89,32.795953,217.642271,665.375277,1999.014443,16.482535,5.44E+03,0.109319843,0.181368559,1
39285,58.27990136,62362,54.52,12067,26.91,37.577125,243.625677,821.188197,2273.665133,17.483861,3.24E+03,0.125257083,0.203021398,1
39293,52.00766954,60762,56.22,12040,27.61,42.358296,280.787949,997.256062,2548.315823,18.485187,1.14E+03,0.14119432,0.233989958,1
37800,39.60954377,58051,55.7,11967,27.44,47.139467,317.95022,1223.330891,2822.966512,19.486514,2.97E+02,0.157131557,0.264958517,1
36800,53.8162762,56782,52.11,11701,27.64,41.24178,286.592546,1072.078814,2916.585023,19.021661,0.00E+00,0.1374726,0.238827122,1
35786,52.07768187,54304,47.77,11519,26.97,35.344092,255.234873,970.8337,3010.203534,18.556808,0.00E+00,0.11781364,0.212695728,1
35749,55.51787916,49185,54.02,11063,24.75,29.446405,229.251466,869.588586,3103.822046,18.091955,0.00E+00,0.098154683,0.191042888,1
33544,53.65598027,45338,38.41,10407,20.38,23.774359,208.34635,768.343473,3214.300696,17.627102,0.00E+00,0.079247863,0.173621958,1
29118,41.88039457,43493,42.26,10107,17.7,20.825515,187.441235,683.690299,3331.323835,17.162249,0.00E+00,0.069418383,0.156201029,1
26064,38.70264488,42531,39.82,9865,16.3,17.876671,166.536119,599.319371,3448.346973,16.697396,0.00E+00,0.059588903,0.138780099,1
25298,35.76059186,42537,38.4,9757,16.52,20.169914,187.014282,672.086883,3316.28797,17.218659,0.00E+00,0.067233047,0.155845235,1
24639,35.45253391,43565,34.25,9678,17.13,22.463157,207.492446,744.854395,3184.228967,17.739922,0.00E+00,0.07487719,0.172910372,1
24115,34.70589396,46067,29.88,9955,20.36,25.512801,227.970609,827.816289,3067.735971,18.261185,7.10E+01,0.08504267,0.189975508,1
23644,33.75771887,54005,41.84,10839,22.57,30.099287,252.673159,915.137303,2962.088769,18.782449,1.15E+03,0.100330957,0.210560966,1
23969,34.9337238,60695,50.37,12294,24.33,34.685772,283.390404,1002.458318,2856.441566,19.303712,3.10E+03,0.11561924,0.23615867,1
28749,37.82737978,64165,54.9,12796,25.34,39.272258,314.107649,1098.013999,2750.794364,19.824975,5.75E+03,0.130907527,0.261756374,1
35275,40.16681874,65113,61.16,12828,25.51,39.242922,309.431179,1107.474489,2894.906315,20.767127,8.44E+03,0.13080974,0.257859316,1
37975,40.45912454,67111,59.88,12799,25.32,39.213585,304.75471,1116.93498,3039.018267,21.70928,1.07E+04,0.13071195,0.253962258,1
38977,50.39266338,68662,53.29,12819,24.95,39.184248,300.07824,1126.395471,3196.412773,24.154296,1.22E+04,0.13061416,0.2500652,1
39271,60.9001233,68085,53.45,12707,24.99,39.154911,295.401771,1135.855961,3376.552713,26.980753,1.29E+04,0.13051637,0.246168143,1
39472,53.77592478,67280,46.63,12694,24.94,39.125574,290.725301,1145.316452,3556.692652,29.80721,1.30E+04,0.13041858,0.242271084,1
39363,40.66229346,66192,41.19,12767,24.75,39.096238,286.048831,1154.776943,3736.832592,32.633667,1.26E+04,0.130320793,0.238374026,1
38973,56.01705302,64760,32.59,12599,23.17,45.796742,318.084781,1448.779597,4575.462429,33.426381,1.15E+04,0.152655807,0.265070651,1
38780,56.04089396,62464,33.59,12395,22.82,52.497247,350.592005,1742.782252,5557.910719,34.219095,9.65E+03,0.174990823,0.292160004,1
38697,55.26189273,61311,38.09,12251,22.66,59.197752,389.747055,2041.617673,6564.266523,35.011809,7.12E+03,0.19732584,0.324789213,1
39471,73.56966708,60573,40.64,12136,22.74,68.847385,428.902105,2368.287289,8069.433491,35.804523,4.39E+03,0.229491283,0.357418421,1
39333,41.13645499,59510,43.23,12043,22.89,78.898143,468.057155,2675.900215,9578.967198,36.597237,1.92E+03,0.26299381,0.390047629,1
38046,52.23419852,56857,46.26,11975,22.88,89.381989,512.159879,2969.902869,11088.5009,37.389951,5.95E+02,0.297939963,0.426799899,1
36711,60.96794081,55443,42.49,11776,22.84,98.939749,571.235249,2737.593201,10106.52046,39.826187,0.00E+00,0.329799163,0.476029374,1
35530,40.50543773,54188,43.96,11576,22.6,108.49751,630.310619,2505.283534,9124.540014,42.262423,0.00E+00,0.361658367,0.525258849,1
35741,49.48828607,50644,48.23,11095,21.1,118.055271,681.17276,2247.260962,8142.559569,44.998211,0.00E+00,0.39351757,0.567643967,1
33593,58.68680641,44670,42.48,10603,20.71,128.997219,731.159612,1989.554198,7160.579124,48.246525,0.00E+00,0.42999073,0.609299677,1
29127,50.46855734,42736,37.88,10111,18.48,140.292754,782.341597,1757.244531,6310.065786,51.494839,0.00E+00,0.467642513,0.651951331,1
25940,40.15123305,41705,33.71,9803,15.85,151.588289,836.872708,1524.934863,5655.412156,54.743153,0.00E+00,0.505294297,0.697393923,1
24999,39.23940197,42147,33.33,9678,15.09,151.694513,791.16065,1497.778669,5701.225826,52.635751,0.00E+00,0.505648377,0.659300542,1
24099,34.81647965,43437,26.12,9581,15.33,151.800736,747.327875,1470.622474,5747.039497,50.52835,0.00E+00,0.506002453,0.622773229,1
23544,32.92055487,45893,24.43,9815,20.09,151.90696,705.425155,1443.46628,5792.853168,48.420948,4.74E+01,0.506356533,0.587854296,1
23126,32.0411344,53687,28.5,10947,21.63,152.013183,663.522435,1416.310086,5838.666839,46.313547,6.15E+02,0.50671061,0.552935363,1
23355,33.98236745,60354,38.06,12401,22.63,152.119407,619.005118,1389.153891,5884.48051,44.206145,3.06E+03,0.50706469,0.515837598,1
28044,36.36093711,64267,47.12,12760,23.25,152.22563,569.483722,1361.997697,5930.29418,42.524058,6.49E+03,0.507418767,0.474569768,1
34571,39.8644328,65825,50.23,12682,23.54,135.697009,480.502602,1151.389696,5747.330112,35.804841,9.70E+03,0.452323363,0.400418835,1
37470,40.55877928,67281,48.39,12660,23.49,119.296329,405.133562,984.957797,5564.366044,29.085624,1.22E+04,0.39765443,0.337611302,1
38699,40.8623058,68162,41.8,12753,23,105.310573,333.143328,844.552464,5381.401976,22.366406,1.36E+04,0.351035243,0.27761944,1
38748,40.71946363,67269,39.72,12685,22.92,91.324817,271.541015,714.564275,5198.437908,19.81573,1.41E+04,0.304416057,0.226284179,1
38722,40.28937731,65614,37.16,12439,22.77,79.095596,219.959134,597.55983,5015.47384,17.575991,1.42E+04,0.263651987,0.183299278,1
38336,39.97030826,63605,37.02,12310,22.73,67.652704,178.890925,486.664309,4832.509772,15.336252,1.40E+04,0.225509013,0.149075771,1
37255,39.16803946,61926,33.24,12071,22.63,67.64544,190.567021,565.438272,5100.553644,18.063313,1.30E+04,0.2254848,0.158805851,1
36586,40.07183724,59920,32.44,11957,22.55,67.638175,202.243116,650.321159,5368.597516,20.790373,1.11E+04,0.225460583,0.16853593,1
36013,49.34648582,59329,30.46,11857,22.95,67.630911,213.919211,735.204046,5636.641388,26.752303,8.16E+03,0.22543637,0.178266009,1
36252,41.09086313,58403,34.07,11683,24.08,67.623646,225.595306,830.774319,5904.68526,34.933486,4.76E+03,0.225412153,0.187996088,1
35988,39.99289149,56960,35.11,11528,23.52,67.616382,237.271402,932.633783,6172.729132,43.114668,1.43E+03,0.22538794,0.197726168,1
34795,41.37942663,54267,34.1,11237,22.44,67.609117,253.421245,1034.493247,6440.773004,53.794468,3.23E+02,0.225363723,0.211184371,1
33376,40.72645499,52282,34.37,11094,22.06,75.50497,304.49497,979.810493,5989.578006,55.344226,0.00E+00,0.251683233,0.253745808,1
32001,40.60522811,50540,34.63,10950,21.68,83.400824,357.250628,925.12774,5538.383008,56.893984,0.00E+00,0.278002747,0.297708857,1
32090,40.57125771,46056,39.83,10696,20.05,92.251494,419.67407,870.444986,5087.18801,58.443742,0.00E+00,0.30750498,0.349728392,1
31004,40.23330456,43252,35.07,10324,21.21,101.901981,482.478877,815.762232,4645.82751,59.9935,0.00E+00,0.33967327,0.402065731,1
27800,39.21628237,40845,28.62,9995,20.39,111.552468,556.252036,762.007899,4269.831678,61.543258,0.00E+00,0.37184156,0.463543363,1
24738,37.04097411,39404,28.05,9834,18.84,121.421674,630.025194,716.438937,3893.835847,63.093016,0.00E+00,0.404738913,0.525020995,1
23317,34.92668927,39113,21.81,9719,17.34,111.300679,549.931087,694.981175,3931.026743,63.139273,0.00E+00,0.371002263,0.458275906,1
22283,33.30339088,39429,20.31,9381,16.1,101.398404,471.400522,673.523413,3968.21764,63.18553,0.00E+00,0.33799468,0.392833768,1
21798,33.67377312,38976,20.26,9316,16.58,91.496128,403.628585,652.065651,4005.408537,63.231787,6.96E+01,0.304987093,0.336357154,1
21143,33.89174476,41074,17.37,9525,17.76,82.576788,338.064531,630.60789,4042.599434,63.278043,7.58E+02,0.27525596,0.281720443,1
20796,34.15215783,45348,23.21,10001,20.97,74.474926,282.614765,609.150128,4079.79033,63.3243,3.09E+03,0.248249753,0.235512304,1
23069,33.96107275,50221,29.8,10583,21.46,66.373064,231.443332,587.692366,4116.981227,63.370557,6.32E+03,0.221243547,0.192869443,1
26776,41.17139334,53868,25.09,11163,22.83,62.800819,221.053125,546.674047,4004.416979,52.472633,9.39E+03,0.209336063,0.184210938,1
30676,49.33415536,55789,22.64,11319,23.32,59.485716,210.662918,506.744582,3891.852731,42.131032,1.18E+04,0.19828572,0.175552432,1
32712,68.69229346,56317,27.66,11304,23.32,57.104219,200.272711,473.929927,3779.288483,33.95759,1.32E+04,0.190347397,0.166893926,1
33006,39.7974476,55129,28.21,11099,23.03,54.722721,189.882504,441.115272,3666.724235,25.784147,1.38E+04,0.18240907,0.15823542,1
32549,37.75879778,53391,20.67,10872,19.2,52.341224,179.492296,408.300616,3554.159987,20.470235,1.39E+04,0.174470747,0.149576913,1
31973,37.12705302,51423,15.16,10679,18.04,49.959727,169.102089,375.485961,3441.595739,17.745754,1.36E+04,0.166532423,0.140918408,1
30819,36.65440814,49914,14.29,10579,17.76,41.008484,132.185389,414.284407,3522.990258,18.225219,1.26E+04,0.136694947,0.110154491,1
29923,36.13472873,48865,20.01,10738,21.6,32.05724,95.634345,453.082854,3604.384777,18.704684,1.07E+04,0.106857467,0.079695288,1
29624,36.21763872,49211,25.28,10664,22.74,23.552998,77.175995,491.8813,3685.779295,19.184149,7.91E+03,0.078509993,0.064313329,1
30185,36.2705672,49109,33.82,10627,22.81,19.077376,58.717645,535.574683,3767.173814,19.663613,4.69E+03,0.063591253,0.048931371,1
30965,36.12464858,47826,33.75,10633,22.41,14.601754,40.259295,584.072741,3848.568332,20.143078,1.57E+03,0.048672513,0.033549413,1
30809,36.26379162,45411,35.73,10588,21.83,10.126132,23.266982,632.570798,3929.962851,20.622543,4.04E+02,0.033753773,0.019389152,1
30098,35.92003083,44664,33.18,10458,22.11,11.911129,32.818973,561.460794,3427.404338,19.87781,0.00E+00,0.039703763,0.027349144,1
29329,35.97846486,44017,33.54,10297,22.53,13.696127,43.837001,494.500631,2965.87666,19.133076,0.00E+00,0.045653757,0.036530834,1
29609,35.15475956,40814,36.89,10133,21.7,15.481124,54.85503,437.612627,2563.82985,18.388343,0.00E+00,0.051603747,0.045712525,1
29256,34.67178175,38083,27.87,10001,21.82,17.266121,65.873058,380.724624,2161.783039,17.643609,0.00E+00,0.057553737,0.054894215,1
26771,35.33669544,35577,21.64,9612,20.51,19.051119,76.891087,323.83662,1789.302172,16.898876,0.00E+00,0.06350373,0.064075906,1
23947,34.86907522,34179,16.65,9400,17.74,20.836116,87.909115,276.876462,1487.767064,16.154142,0.00E+00,0.06945372,0.073257596,1
22779,34.96588163,33749,11.33,9189,14.05,20.241552,80.923516,250.703614,1324.51394,15.70215,0.00E+00,0.06747184,0.067436263,1
21867,33.92342787,33466,10.61,9006,14.32,19.646989,73.937916,224.530766,1161.260816,15.250157,0.00E+00,0.065489963,0.06161493,1
21240,34.134291,32671,10.13,8845,12.91,19.052425,66.952316,198.357918,998.007692,14.798165,6.43E+01,0.063508083,0.055793597,1
20451,34.00577682,33541,10.21,8928,10.18,18.457862,59.966717,172.18507,904.251522,14.346172,6.09E+02,0.061526207,0.049972264,1
19841,32.85837855,36316,11.01,9177,13.77,17.863298,52.981117,150.890741,849.833814,13.89418,2.58E+03,0.059544327,0.044150931,1
21118,35.14713933,40198,13.09,9493,16.45,17.268735,45.995518,142.166458,795.416106,13.442187,5.30E+03,0.05756245,0.038329598,1
23601,34.63197287,43158,13.07,9864,18.65,18.518381,50.581266,141.320689,829.970594,16.165679,7.87E+03,0.061727937,0.042151055,1
26954,55.20961776,45417,18.37,10256,19.44,19.768028,55.167014,140.474921,864.525082,18.889171,9.86E+03,0.065893427,0.045972512,1
29670,58.38471023,47623,20.25,10346,21.5,21.017674,59.752763,139.629152,899.07957,21.612663,1.10E+04,0.070058913,0.049793969,1
31228,49.30949445,47047,19.96,10389,20.16,22.267321,64.338511,138.783384,933.634058,29.208466,1.15E+04,0.074224403,0.053615426,1
31737,36.91747226,44653,20.39,10175,15.56,23.516967,68.924259,137.937615,1026.565638,37.378943,1.16E+04,0.07838989,0.057436883,1
31835,36.84405672,42789,15.82,10032,14.49,25.533228,73.510008,137.091847,1130.229101,46.132559,1.13E+04,0.08511076,0.06125834,1
31002,35.85508631,41623,12.23,10032,14.62,23.530804,74.911511,147.533838,1043.957132,58.525627,1.05E+04,0.078436013,0.062426259,1
30146,35.63731196,40930,12.47,10096,14.91,22.294994,76.313015,167.267488,957.685163,70.918696,8.95E+03,0.074316647,0.063594179,1
30108,35.83979655,41479,17.81,10251,18.18,21.059184,77.714519,198.593463,916.471065,85.889706,6.63E+03,0.07019728,0.064762099,1
30516,43.64204686,42748,27.19,10516,20.97,19.823375,79.116022,229.919437,887.713742,101.381041,3.93E+03,0.066077917,0.065930018,1
30992,50.8323058,42841,26.34,10432,20.98,18.587565,80.517526,261.245411,858.956419,118.346852,1.30E+03,0.06195855,0.067097938,1
31179,51.01726264,42069,29.7,10496,21.49,17.351755,81.919029,292.571385,830.199096,136.936455,3.29E+02,0.057839183,0.068265858,1
31054,53.01479655,41950,29.57,10531,21.13,13.752191,69.431742,277.612347,821.418923,133.478227,0.00E+00,0.045840637,0.057859785,1
30924,52.03452528,42160,35.81,10597,21.66,10.152626,56.944454,262.653309,812.638751,130.02,0.00E+00,0.033842087,0.047453712,1
31534,57.07151665,39218,46.45,10372,20.71,6.553062,44.457166,247.694271,803.858578,126.561772,0.00E+00,0.02184354,0.037047638,1
30628,58.54500617,36245,31.11,9962,20.97,4.984499,31.969879,232.735234,795.078405,123.103544,0.00E+00,0.016614997,0.026641566,1
26686,47.92848335,34085,23.42,9802,18.71,3.784644,22.494197,217.776196,786.298233,119.645317,0.00E+00,0.01261548,0.018745164,1
23853,47.4784217,33670,21.02,9576,14.63,2.58479,18.331768,202.817158,777.51806,116.187089,0.00E+00,0.008615967,0.015276473,1
22993,45.05548705,33370,18.67,9431,13.86,2.573653,17.539581,153.028734,786.627895,117.786666,0.00E+00,0.008578843,0.014616318,1
22370,35.44975956,33176,13.8,9246,13.7,2.562516,16.747394,136.231748,795.73773,119.386243,0.00E+00,0.00854172,0.013956162,1
22176,35.22513564,32544,14.85,9234,15.1,2.551379,15.955206,119.434762,804.847564,120.98582,8.25E+01,0.008504597,0.013296005,1
21924,34.2548582,33547,12.26,9917,20.85,2.540242,15.163019,102.637777,813.957399,122.585397,6.96E+02,0.008467473,0.012635849,1
22412,34.52894575,36134,20.77,10320,21.6,2.529105,14.370832,85.840791,823.067234,124.184974,2.53E+03,0.00843035,0.011975693,1
27265,35.83151048,40553,24.2,10576,20.97,2.517968,13.578645,69.043805,832.177069,125.784551,5.05E+03,0.008393227,0.011315538,1
33707,37.22667078,43810,30.2,10959,22.7,2.431551,14.077697,72.419493,847.596561,114.949073,7.46E+03,0.00810517,0.011731414,1
36943,38.15430333,45943,34.43,11392,23.13,2.345134,14.57675,75.795181,863.016054,105.01133,9.35E+03,0.007817113,0.012147292,1
38462,38.7952651,48055,34.62,11451,23.2,2.258718,15.075802,79.17087,878.435546,95.981766,1.05E+04,0.00752906,0.012563168,1
38959,39.58422318,47605,34.83,11390,23.18,2.172301,15.574854,82.546558,893.855038,86.952201,1.10E+04,0.007241003,0.012979045,1
39157,40.67867448,45631,35.35,11339,23.26,2.085885,16.073906,85.922246,909.274531,77.922637,1.10E+04,0.00695295,0.013394922,1
39244,39.56639334,43682,27.07,11249,22.35,1.999468,16.572959,89.297934,924.694023,69.714458,1.08E+04,0.006664893,0.013810799,1
38900,61.08508015,42483,29.35,11288,21.45,2.717812,18.527699,115.324536,1272.396427,71.891338,1.00E+04,0.009059373,0.015439749,1
38623,59.16152898,42297,29.39,11245,20.57,3.436156,20.482439,141.351139,1648.710785,74.335273,8.49E+03,0.011453853,0.017068699,1
38585,55.9432799,43540,29.47,11425,23.14,4.154499,22.437179,195.473224,2074.033523,77.056373,6.29E+03,0.01384833,0.018697649,1
39310,62.65104809,45304,26.46,11526,23.19,4.872843,25.175759,273.553032,2575.786,79.777473,3.78E+03,0.01624281,0.020979799,1
38915,61.74475956,45558,31.45,11528,23.22,5.591187,31.03998,366.623785,3077.538477,82.498574,1.36E+03,0.01863729,0.02586665,1
37684,41.15196671,44970,41.98,11642,23.23,6.928592,36.9042,470.730195,3691.613692,85.219674,3.81E+02,0.023095307,0.0307535,1
36336,55.30209618,45041,47.98,11585,23.19,9.665483,51.650739,453.374918,3054.644385,83.915779,0.00E+00,0.032218277,0.043042283,1
34945,47.62753391,45333,56.83,11548,23.19,12.402375,66.397278,436.01964,2529.997816,82.611883,0.00E+00,0.04134125,0.055331065,1
34871,56.90505549,41538,55.83,11193,22.44,15.139267,81.143817,418.664363,2005.351247,81.307988,0.00E+00,0.050464223,0.067619848,1
32958,56.36868064,38494,35.14,10784,21.85,17.876159,95.890357,401.309085,1580.028509,80.004092,0.00E+00,0.059587197,0.079908631,1
28595,39.4408693,36575,43.16,10502,20.67,20.61305,125.273791,383.953808,1186.543582,78.700197,0.00E+00,0.068710167,0.104394826,1
25624,38.34738594,35600,34.11,10348,19.86,23.349942,154.766869,366.59853,890.352885,77.396302,0.00E+00,0.07783314,0.128972391,1
24542,38.13961159,35702,27.3,10246,18.89,22.277948,157.11494,402.240417,1016.129429,74.139806,0.00E+00,0.074259827,0.130929117,1
23827,35.03996301,36960,20.83,10115,19.36,21.205955,159.463012,437.882304,1239.200203,71.306648,0.00E+00,0.070686517,0.132885843,1
23441,35.27337855,40340,22.23,10323,21.01,20.133962,161.811083,473.52419,1462.270977,68.701452,1.01E+02,0.067113207,0.134842569,1
23079,34.77549322,49858,23.07,11524,23.91,19.061968,164.159154,509.166077,1685.34175,66.096255,7.71E+02,0.063539893,0.136799295,1
23481,41.55696054,56702,52.03,12977,24.59,17.989975,166.507225,553.234954,1918.550032,63.491059,2.89E+03,0.059966583,0.138756021,1
28216,47.29346486,61308,58.26,13346,24.14,16.917981,168.855296,597.787313,2215.97773,60.885862,5.79E+03,0.05639327,0.140712747,1
34486,50.57336621,63179,58.91,13312,23.98,12.804551,128.415952,632.162256,2428.866255,50.766253,8.55E+03,0.042681837,0.107013293,1
37455,40.87546239,65021,56.15,12939,23.9,8.69112,91.988304,666.5372,2641.754781,41.434983,1.07E+04,0.0289704,0.07665692,1
38592,41.16710234,66566,48.56,12991,23.81,5.525897,71.768632,700.912144,2854.643306,33.845275,1.20E+04,0.018419657,0.059807193,1
38804,41.87396424,65524,42.88,12981,23.71,4.154753,51.54896,735.287087,3067.531831,26.255568,1.25E+04,0.013849177,0.042957467,1
39034,41.44670777,64368,44.65,12929,23.68,2.78361,31.329288,770.264437,3318.025446,20.821954,1.26E+04,0.0092787,0.02610774,1
38983,41.33115906,63121,46.34,12905,23.63,1.412466,19.703205,811.51437,3584.136103,18.292051,1.23E+04,0.00470822,0.016419338,1
38488,51.5762947,61721,45.19,12879,23.52,1.02918,16.844629,887.399635,3790.805893,19.532177,1.15E+04,0.0034306,0.014037191,1
38109,40.92292848,60382,47.66,12719,23.6,0.645894,13.986052,963.284901,3997.475683,20.772303,9.72E+03,0.00215298,0.011655043,1
38000,51.13123921,59964,47.5,12568,23.58,0.262608,11.127475,1039.170166,4204.145474,22.237288,7.22E+03,0.00087536,0.009272896,1
38885,71.04192355,59818,54.54,12440,23.49,0,8.268899,1135.928147,4410.815264,25.957666,4.33E+03,0,0.006890749,1
38806,69.50678175,59279,52,12355,23.57,0,5.410322,1249.756045,4617.485054,29.678044,1.54E+03,0,0.004508602,1
37565,63.21824908,57174,57.65,12358,23.51,0,2.551745,1363.583943,4849.985813,33.398422,4.27E+02,0,0.002126454,1
36312,41.7332984,55660,57.5,12231,23.46,0,1.577656,1116.83615,4031.086911,35.811129,0.00E+00,0,0.001314713,1
35160,41.13553637,53569,58.23,12172,23.44,0,0.603567,937.828905,3238.018978,38.223836,0.00E+00,0,0.000502973,1
34907,41.05513564,48587,58.68,11633,23.22,0,0,773.330377,2581.960836,40.636542,0.00E+00,0,0,1
